여행ID,TRIP_ID,출발방문지ID,도착방문지ID,출발시간,도착시간,이동방법코드1,이동방법코드2
d_d000889,2208240006,,2208240006,,2022/08/24 16:00,2,
d_d010373,2210310009,,2210310009,,2022/10/31 20:00,2,
d_d001691,2209280009,,2209280009,,2022/09/28 21:00,15,
d_d000595,2208310002,,2208310002,,2022/08/31 10:30,2,
d_d010750,2211060003,,2211060003,,2022/11/06 19:00,15,
d_d001683,2210010003,,2210010003,,2022/10/01 14:30,13,
d_d005235,2210140003,,2210140003,,2022/10/14 14:30,2,
b_b000786,2209060002,,2209060002,,2022/09/06 12:30,5,
d_d000020,2208050002,,2208050002,,2022/08/05 11:00,5,15
d_d001720,2210010003,,2210010003,,2022/10/01 11:30,2,
d_d003172,2210050009,,2210050009,,2022/10/05 20:30,2,
d_d002688,2210040006,,2210040006,,2022/10/04 16:00,2,
d_d001875,2210020010,,2210020010,,2022/10/02 16:00,2,
d_d000488,2208250005,,2208250005,,2022/08/25 17:00,1,
b_b006953,2211060003,,2211060003,,2022/11/06 14:30,3,
d_d002490,2210070001,,2210070001,,2022/10/07 7:30,1,
d_d004914,2210240004,,2210240004,,2022/10/24 13:00,9,
d_d001016,2208240004,,2208240004,,2022/08/24 12:30,1,
a_a014180,2210290005,,2210290005,,2022/10/29 17:00,1,
d_d004131,2210090001,,2210090001,,2022/10/09 9:30,1,
d_d004842,2210100004,,2210100004,,2022/10/10 19:00,2,2
d_d012305,2211130003,,2211130003,,2022/11/13 14:00,15,15
d_d002115,2210040004,,2210040004,,2022/10/04 9:30,2,
d_d010501,2211040003,,2211040003,,2022/11/04 14:30,2,
b_b000786,2209070006,,2209070006,,2022/09/07 19:30,2,
b_b015013,2211040010,,2211040010,,2022/11/04 22:00,12,
a_a003218,2210040008,,2210040008,,2022/10/04 14:00,2,
d_d000419,2208250007,,2208250007,,2022/08/25 16:30,9,
d_d000482,2208280004,,2208280004,,2022/08/28 15:00,2,
d_d001863,2210050004,,2210050004,,2022/10/05 13:30,15,
d_d002481,2210110006,,2210110006,,2022/10/11 17:00,2,
d_d004772,2210120003,,2210120003,,2022/10/12 15:00,15,
d_d001281,2209080001,,2209080001,,2022/09/08 9:30,2,
d_d004648,2210300006,,2210300006,,2022/10/30 20:30,1,
d_d000466,2208280005,,2208280005,,2022/08/28 16:00,11,
d_d000141,2208170005,,2208170005,,2022/08/17 18:30,12,15
d_d003455,2210150003,,2210150003,,2022/10/15 11:30,1,
d_d000451,2208220002,,2208220002,,2022/08/22 13:00,2,
a_a004572,2209300003,,2209300003,,2022/09/30 14:00,2,
d_d004890,2210140003,,2210140003,,2022/10/14 13:00,2,
d_d003306,2210130002,,2210130002,,2022/10/13 14:30,4,
d_d009170,2210300003,,2210300003,,2022/10/30 8:00,13,
d_d004077,2210300006,,2210300006,,2022/10/30 17:00,13,15
d_d002342,2210240004,,2210240004,,2022/10/24 13:30,2,
d_d002779,2210290004,,2210290004,,2022/10/29 12:30,15,
d_d009814,2211030006,,2211030006,,2022/11/03 18:30,2,
d_d004389,2210080010,,2210080010,,2022/10/08 20:00,2,
d_d004960,2210170001,,2210170001,,2022/10/17 20:30,15,
d_d012317,2211130004,,2211130004,,2022/11/13 14:00,1,
d_d002732,2210150010,,2210150010,,2022/10/15 19:00,15,
a_a001714,2210150002,,2210150002,,2022/10/15 13:00,10,
d_d000260,2208170004,,2208170004,,2022/08/17 10:30,13,
d_d005144,2210250003,,2210250003,,2022/10/25 9:00,15,
d_d002305,2210080003,,2210080003,,2022/10/08 14:30,2,
d_d002917,2210090007,,2210090007,,2022/10/09 19:30,15,
d_d004584,2210170001,,2210170001,,2022/10/17 12:30,2,
d_d011515,2211050010,,2211050010,,2022/11/05 20:30,2,
d_d007835,2210260006,,2210260006,,2022/10/26 17:00,2,
d_d002074,2210300001,,2210300001,,2022/10/30 6:00,2,
d_d010419,2211050002,,2211050002,,2022/11/05 11:30,15,
d_d000787,2208200008,,2208200008,,2022/08/20 14:00,15,
d_d010870,2211030005,,2211030005,,2022/11/03 15:30,2,
d_d001393,2209110010,,2209110010,,2022/09/11 21:00,15,
d_d006679,2210310001,,2210310001,,2022/10/31 10:00,1,
d_d006390,2210150001,2210150001,,2022/10/15 10:30,,,
d_d010548,2211060009,,2211060009,,2022/11/06 19:00,2,
d_d001209,2209220005,,2209220005,,2022/09/22 7:00,9,
d_d001909,2210170005,,2210170005,,2022/10/17 20:00,9,5
d_d011460,2211040002,,2211040002,,2022/11/04 13:00,13,15
d_d004911,2210110001,,2210110001,,2022/10/11 11:00,2,
d_d001812,2210040007,,2210040007,,2022/10/04 15:00,15,
d_d004883,2210120003,,2210120003,,2022/10/12 11:30,2,
d_d001399,2209260009,,2209260009,,2022/09/26 19:00,4,
d_d004328,2210280003,,2210280003,,2022/10/28 13:00,1,15
d_d001470,2209180012,,2209180012,,2022/09/18 15:00,2,
d_d011571,2211040002,,2211040002,,2022/11/04 18:30,13,9
d_d006878,2210210003,,2210210003,,2022/10/21 13:30,15,
d_d001729,2209300002,,2209300002,,2022/09/30 12:00,2,
d_d000046,2208270006,,2208270006,,2022/08/27 17:30,4,
d_d000018,2208150005,,2208150005,,2022/08/15 19:00,15,
a_a011778,2210260003,,2210260003,,2022/10/26 9:30,2,2
d_d001816,2209290004,,2209290004,,2022/09/29 16:30,15,
d_d005976,2210130002,,2210130002,,2022/10/13 8:30,1,
d_d002481,2210100007,,2210100007,,2022/10/10 16:00,2,
d_d012252,2211060001,,2211060001,,2022/11/06 10:00,15,15
d_d004247,2210080001,2210080001,,2022/10/08 10:30,,,
d_d011429,2211050004,,2211050004,,2022/11/05 13:00,9,
d_d006832,2210210006,,2210210006,,2022/10/21 22:00,15,
d_d003586,2210100001,,2210100001,,2022/10/10 11:30,1,
c_c000128,2208230004,,2208230004,,2022/08/23 19:00,1,
d_d001300,2209090006,,2209090006,,2022/09/09 15:00,13,15
a_a005372,2210090002,,2210090002,,2022/10/09 15:30,1,
d_d011694,2211050006,,2211050006,,2022/11/05 16:30,13,15
d_d010758,2211060002,,2211060002,,2022/11/06 12:00,2,
c_c000684,2208290006,,2208290006,,2022/08/29 19:00,1,
d_d007452,2210230001,2210230001,,2022/10/23 15:30,,,
c_c007909,2210230007,,2210230007,,2022/10/23 14:30,1,
d_d010266,2211070001,,2211070001,,2022/11/07 23:30,9,
d_d002163,2210140005,,2210140005,,2022/10/14 16:00,15,
d_d003907,2210110009,,2210110009,,2022/10/11 12:30,2,
d_d006321,2210160003,,2210160003,,2022/10/16 18:30,5,
d_d004730,2210280007,,2210280007,,2022/10/28 13:00,13,
d_d006383,2210220002,,2210220002,,2022/10/22 6:30,5,
d_d000263,2208240005,,2208240005,,2022/08/24 14:30,15,
d_d002575,2210220002,,2210220002,,2022/10/22 12:30,13,
d_d004446,2210260007,,2210260007,,2022/10/26 20:30,15,
a_a000408,2208200002,,2208200002,,2022/08/20 11:30,2,
d_d006657,2210190002,,2210190002,,2022/10/19 17:00,2,
d_d007623,2210300005,,2210300005,,2022/10/30 14:00,2,
d_d002028,2210220007,,2210220007,,2022/10/22 14:30,1,
d_d005087,2210300003,,2210300003,,2022/10/30 16:00,2,
d_d009170,2210280002,,2210280002,,2022/10/28 15:30,1,
d_d007852,2210310004,,2210310004,,2022/10/31 15:00,1,
d_d012389,2211130004,,2211130004,,2022/11/13 20:30,1,
d_d002561,2210220003,,2210220003,,2022/10/22 20:00,2,
d_d001013,2209020003,,2209020003,,2022/09/02 14:00,4,
d_d000669,2208190008,,2208190008,,2022/08/19 16:00,10,
c_c002578,2209240009,,2209240009,,2022/09/24 19:00,1,1
d_d006985,2210270001,,2210270001,,2022/10/27 9:00,1,
d_d001428,2209140001,2209140001,,2022/09/14 5:00,,,
d_d009529,2211060005,,2211060005,,2022/11/06 18:00,13,15
d_d001468,2209210001,,2209210001,,2022/09/21 5:30,2,
d_d002955,2210090004,,2210090004,,2022/10/09 14:30,1,
d_d011291,2211020007,,2211020007,,2022/11/02 22:30,1,
d_d008964,2210290003,,2210290003,,2022/10/29 11:30,13,
d_d001934,2210040002,,2210040002,,2022/10/04 13:00,2,
d_d003329,2210120003,,2210120003,,2022/10/12 15:00,9,
d_d002218,2210090007,,2210090007,,2022/10/09 19:00,2,
d_d011698,2211030003,,2211030003,,2022/11/03 10:00,9,5
d_d001485,2209170004,,2209170004,,2022/09/17 11:30,4,
d_d000063,2208090001,,2208090001,,2022/08/09 10:00,2,
d_d000293,2208210001,2208210001,,2022/08/21 6:00,,,
d_d003343,2210090003,,2210090003,,2022/10/09 17:30,1,
d_d000699,2209010005,,2209010005,,2022/09/01 18:30,2,
d_d004619,2210150003,,2210150003,,2022/10/15 11:00,11,
d_d002185,2210030007,,2210030007,,2022/10/03 21:00,15,
d_d004015,2210300004,,2210300004,,2022/10/30 12:30,1,
d_d000820,2208220004,,2208220004,,2022/08/22 14:30,2,2
d_d004767,2210130001,,2210130001,,2022/10/13 16:00,1,
d_d010661,2211010004,,2211010004,,2022/11/01 12:00,2,
d_d009381,2211050003,,2211050003,,2022/11/05 11:00,2,
d_d009756,2211060003,,2211060003,,2022/11/06 17:30,15,
d_d000019,2208160001,,2208160001,,2022/08/16 8:00,1,
d_d005315,2210180001,,2210180001,,2022/10/18 18:00,1,
d_d002930,2210090001,,2210090001,,2022/10/09 13:00,1,
d_d001770,2209290005,,2209290005,,2022/09/29 19:30,2,
d_d002202,2210150004,,2210150004,,2022/10/15 10:00,16,
d_d001875,2210030001,,2210030001,,2022/10/03 10:00,2,
d_d000762,2208220004,,2208220004,,2022/08/22 15:30,2,
d_d001339,2209200004,,2209200004,,2022/09/20 13:00,1,
d_d010363,2211010003,,2211010003,,2022/11/01 7:00,2,
d_d001657,2209250008,,2209250008,,2022/09/25 21:00,2,
d_d000112,2208140004,,2208140004,,2022/08/14 5:00,1,
d_d003630,2210120003,,2210120003,,2022/10/12 16:00,1,1
d_d002412,2210010007,,2210010007,,2022/10/01 21:00,13,
d_d000530,2209030002,,2209030002,,2022/09/03 11:00,15,
b_b000962,2208270007,,2208270007,,2022/08/27 18:00,2,
d_d000752,2209030001,,2209030001,,2022/09/03 20:00,2,
d_d005339,2210180003,,2210180003,,2022/10/18 12:00,14,
d_d010668,2211020011,,2211020011,,2022/11/02 3:00,15,
d_d010363,2211020008,,2211020008,,2022/11/02 7:30,2,
d_d009480,2210310002,,2210310002,,2022/10/31 12:00,2,
d_d009039,2210290003,,2210290003,,2022/10/29 15:00,5,
a_a001101,2208280005,,2208280005,,2022/08/28 12:30,2,
d_d000891,2208210002,,2208210002,,2022/08/21 10:30,2,15
d_d004228,2210150007,,2210150007,,2022/10/15 18:00,1,
d_d004021,2210090004,,2210090004,,2022/10/09 14:30,1,
d_d000437,2208250004,,2208250004,,2022/08/25 13:30,15,
d_d010161,2211040003,,2211040003,,2022/11/04 13:30,2,
d_d009193,2210280006,,2210280006,,2022/10/28 16:30,1,
d_d000086,2208150006,,2208150006,,2022/08/15 22:00,15,
d_d007600,2210310005,,2210310005,,2022/10/31 17:00,2,
d_d005987,2210240003,,2210240003,,2022/10/24 13:00,1,1
d_d003364,2210160015,,2210160015,,2022/10/16 20:30,2,
d_d012349,2211110004,,2211110004,,2022/11/11 14:00,1,
d_d007492,2210240010,,2210240010,,2022/10/24 17:00,15,15
d_d010850,2211040005,,2211040005,,2022/11/04 20:30,1,
d_d003105,2210140007,,2210140007,,2022/10/14 16:00,2,
d_d003239,2210190004,,2210190004,,2022/10/19 13:30,2,
b_b004543,2210010005,,2210010005,,2022/10/01 11:30,1,1
d_d001259,2209200001,,2209200001,,2022/09/20 11:00,2,2
d_d009603,2210300001,,2210300001,,2022/10/30 9:00,3,
d_d004589,2210130001,2210130001,,2022/10/13 13:30,,,
d_d006341,2210240001,,2210240001,,2022/10/24 7:30,1,
d_d000909,2208230001,2208230001,,2022/08/23 7:30,,,
a_a002009,2209250005,,2209250005,,2022/09/25 15:00,15,15
d_d006661,2210300012,,2210300012,,2022/10/30 23:00,9,
d_d002308,2210090001,,2210090001,,2022/10/09 11:00,2,
d_d002165,2210020002,,2210020002,,2022/10/02 14:00,1,
b_b004441,2210030004,,2210030004,,2022/10/03 13:00,1,
d_d000543,2208190001,2208190001,,2022/08/19 9:00,,,
c_c002657,2209200002,,2209200002,,2022/09/20 15:30,1,
d_d005151,2210160003,,2210160003,,2022/10/16 11:00,15,
d_d008994,2210300001,,2210300001,,2022/10/30 11:30,2,
d_d000351,2208280005,,2208280005,,2022/08/28 20:00,2,
d_d001472,2209270010,,2209270010,,2022/09/27 17:30,15,
d_d000169,2208150002,,2208150002,,2022/08/15 11:30,2,
d_d001243,2209160001,,2209160001,,2022/09/16 22:00,2,
d_d004960,2210180001,,2210180001,,2022/10/18 12:00,2,
d_d003437,2210070002,,2210070002,,2022/10/07 14:00,2,
d_d000450,2208270002,,2208270002,,2022/08/27 11:00,4,15
d_d006363,2210250005,,2210250005,,2022/10/25 15:30,13,15
d_d004582,2210110006,,2210110006,,2022/10/11 22:00,15,
c_c000137,2208170006,,2208170006,,2022/08/17 15:00,1,
d_d002541,2210200001,2210200001,,2022/10/20 17:30,,,
d_d000455,2208240001,,2208240001,,2022/08/24 21:30,2,
d_d000370,2209060008,,2209060008,,2022/09/06 23:00,2,
d_d000729,2209080005,,2209080005,,2022/09/08 16:30,2,
d_d003455,2210150002,,2210150002,,2022/10/15 13:30,1,
d_d007484,2210300002,,2210300002,,2022/10/30 11:30,1,15
d_d001588,2209210005,,2209210005,,2022/09/21 20:00,15,
d_d003061,2210100003,,2210100003,,2022/10/10 12:30,15,
d_d001776,2210080003,,2210080003,,2022/10/08 15:30,9,16
b_b009947,2210280003,,2210280003,,2022/10/28 15:00,1,
d_d000266,2208190007,,2208190007,,2022/08/19 18:00,2,
d_d001936,2210020002,,2210020002,,2022/10/02 22:30,9,13
d_d002096,2210040006,,2210040006,,2022/10/04 18:30,15,
d_d001872,2210170002,,2210170002,,2022/10/17 12:30,2,
a_a002384,2210020004,,2210020004,,2022/10/02 19:00,15,
a_a008015,2210230002,,2210230002,,2022/10/23 12:30,1,
b_b004543,2210020005,,2210020005,,2022/10/02 8:00,15,15
d_d012332,2211090005,,2211090005,,2022/11/09 16:00,1,
d_d007798,2210270004,,2210270004,,2022/10/27 20:00,10,13
d_d001216,2209100003,,2209100003,,2022/09/10 16:00,2,
d_d000043,2208120001,,2208120001,,2022/08/12 11:00,2,
d_d002109,2210060004,,2210060004,,2022/10/06 12:30,2,
d_d008001,2210310009,,2210310009,,2022/10/31 17:30,2,
d_d001259,2209180009,,2209180009,,2022/09/18 19:00,2,2
d_d000284,2209020001,,2209020001,,2022/09/02 10:00,2,
d_d004101,2210140005,,2210140005,,2022/10/14 19:00,16,
d_d004061,2210150005,,2210150005,,2022/10/15 18:30,2,
d_d003099,2210070010,,2210070010,,2022/10/07 14:30,2,
d_d000525,2208300002,,2208300002,,2022/08/30 10:00,9,4
d_d000153,2208300010,,2208300010,,2022/08/30 20:00,2,
d_d001535,2209260007,,2209260007,,2022/09/26 18:30,2,
d_d009903,2211010006,,2211010006,,2022/11/01 18:30,2,
d_d002252,2210030012,,2210030012,,2022/10/03 17:30,2,
d_d005587,2210140004,,2210140004,,2022/10/14 12:30,1,
b_b002249,2208200001,,2208200001,,2022/08/20 8:00,15,
a_a004773,2210010006,,2210010006,,2022/10/01 17:30,1,
d_d000213,2208250006,,2208250006,,2022/08/25 18:00,2,
d_d001686,2209300007,,2209300007,,2022/09/30 16:00,16,
d_d003329,2210110002,,2210110002,,2022/10/11 13:30,2,
d_d002040,2210250001,,2210250001,,2022/10/25 8:30,13,
d_d001629,2209250003,,2209250003,,2022/09/25 16:00,9,
a_a002787,2209280007,,2209280007,,2022/09/28 11:30,1,
d_d001605,2209300006,,2209300006,,2022/09/30 11:00,1,
d_d006189,2210280012,,2210280012,,2022/10/28 16:00,2,
c_c000432,2208210003,,2208210003,,2022/08/21 10:00,1,
d_d003517,2210150005,,2210150005,,2022/10/15 4:30,15,
d_d001212,2209090004,,2209090004,,2022/09/09 9:00,15,
d_d002994,2210060003,,2210060003,,2022/10/06 16:00,2,
d_d000315,2208210003,,2208210003,,2022/08/21 16:30,2,
d_d004677,2210080002,,2210080002,,2022/10/08 23:30,1,1
a_a005580,2210090002,,2210090002,,2022/10/09 13:00,1,1
d_d006262,2210200006,,2210200006,,2022/10/20 18:30,2,
a_a000354,2209040001,,2209040001,,2022/09/04 16:30,2,
d_d002807,2210190002,,2210190002,,2022/10/19 11:00,2,
d_d010253,2210300010,,2210300010,,2022/10/30 20:00,2,
b_b011640,2210300003,,2210300003,,2022/10/30 13:00,1,10
d_d002033,2210020007,,2210020007,,2022/10/02 9:30,15,
d_d009718,2211030003,,2211030003,,2022/11/03 14:30,2,
d_d001006,2209010005,,2209010005,,2022/09/01 15:00,2,
d_d000368,2208290006,,2208290006,,2022/08/29 20:00,15,
d_d001083,2209030006,,2209030006,,2022/09/03 16:00,1,
d_d000824,2208230003,,2208230003,,2022/08/23 13:30,2,
b_b006141,2210010005,,2210010005,,2022/10/01 14:00,1,
d_d002841,2210200004,,2210200004,,2022/10/20 21:30,4,
d_d001916,2210100002,,2210100002,,2022/10/10 10:00,2,
d_d008108,2210310003,,2210310003,,2022/10/31 20:00,2,
d_d001934,2209300002,,2209300002,,2022/09/30 7:00,2,
d_d003058,2210280007,,2210280007,,2022/10/28 17:30,15,
d_d000692,2208190004,,2208190004,,2022/08/19 14:00,16,
d_d005144,2210240010,,2210240010,,2022/10/24 16:30,2,
d_d009039,2210300003,,2210300003,,2022/10/30 10:00,2,
b_b000462,2208110001,,2208110001,,2022/08/11 11:00,13,
d_d012371,2211090006,,2211090006,,2022/11/09 18:00,1,1
d_d010199,2211060003,,2211060003,,2022/11/06 13:00,1,
d_d004415,2210290003,,2210290003,,2022/10/29 14:30,1,
d_d005999,2210190004,,2210190004,,2022/10/19 12:30,2,
d_d005903,2210240007,,2210240007,,2022/10/24 22:30,15,15
d_d007987,2210280013,,2210280013,,2022/10/28 20:30,15,
d_d004720,2210150003,,2210150003,,2022/10/15 16:30,1,
d_d005792,2210160001,,2210160001,,2022/10/16 7:00,2,
d_d009090,2210310002,,2210310002,,2022/10/31 12:00,2,
d_d008242,2210270005,,2210270005,,2022/10/27 19:30,15,
d_d001729,2209300001,,2209300001,,2022/09/30 11:30,2,
d_d006060,2210290007,,2210290007,,2022/10/29 16:00,1,
d_d001862,2210210003,,2210210003,,2022/10/21 11:00,9,
d_d000752,2209040011,,2209040011,,2022/09/04 22:30,2,
a_a001658,2209190005,,2209190005,,2022/09/19 13:30,15,
d_d000799,2208260007,,2208260007,,2022/08/26 14:30,2,
d_d001059,2209020001,,2209020001,,2022/09/02 12:30,12,
c_c002492,2209160003,,2209160003,,2022/09/16 12:30,1,1
d_d001716,2210030005,,2210030005,,2022/10/03 22:00,3,
d_d002473,2210120002,,2210120002,,2022/10/12 3:00,1,
d_d010299,2210300006,,2210300006,,2022/10/30 16:00,2,2
d_d001824,2210010002,,2210010002,,2022/10/01 10:30,2,
d_d000293,2208210010,,2208210010,,2022/08/21 19:30,2,2
d_d002341,2210080006,,2210080006,,2022/10/08 12:00,2,
c_c003313,2210160001,,2210160001,,2022/10/16 10:00,15,
d_d009113,2210290001,2210290001,,2022/10/29 16:00,,,
d_d003463,2211070005,,2211070005,,2022/11/07 15:30,15,
d_d011571,2211070001,,2211070001,,2022/11/07 18:30,4,
a_a000905,2208200004,,2208200004,,2022/08/20 22:00,13,
d_d006378,2210200006,,2210200006,,2022/10/20 17:30,15,
d_d000366,2208270005,,2208270005,,2022/08/27 9:30,15,
d_d002522,2210110008,,2210110008,,2022/10/11 18:00,15,
d_d001160,2209300006,,2209300006,,2022/09/30 19:00,1,
d_d001423,2209260001,2209260001,,2022/09/26 9:30,,,
c_c001100,2208270005,,2208270005,,2022/08/27 15:00,1,
d_d000291,2208210006,,2208210006,,2022/08/21 21:00,4,
d_d000591,2208300003,,2208300003,,2022/08/30 17:00,1,
d_d001511,2209290005,,2209290005,,2022/09/29 20:00,15,
d_d004242,2210090007,,2210090007,,2022/10/09 17:30,1,13
d_d000818,2208290007,,2208290007,,2022/08/29 19:00,2,
d_d007128,2210230005,,2210230005,,2022/10/23 16:00,2,
a_a007125,2210310001,,2210310001,,2022/10/31 5:30,4,
d_d000648,2208240005,,2208240005,,2022/08/24 17:30,16,
d_d004483,2210150002,,2210150002,,2022/10/15 11:30,1,
d_d004103,2210160001,,2210160001,,2022/10/16 22:00,1,
d_d006984,2210220002,,2210220002,,2022/10/22 10:00,13,
a_a010573,2210210009,,2210210009,,2022/10/21 19:30,10,13
d_d004808,2210160006,,2210160006,,2022/10/16 20:00,1,
d_d005571,2211060006,,2211060006,,2022/11/06 16:00,1,
d_d003951,2210300004,,2210300004,,2022/10/30 13:00,15,
d_d006951,2210220008,,2210220008,,2022/10/22 19:00,1,15
a_a002916,2209220020,,2209220020,,2022/09/22 14:30,15,
a_a003218,2210060006,,2210060006,,2022/10/06 21:00,4,
d_d002195,2210190009,,2210190009,,2022/10/19 21:00,2,
d_d010075,2211010009,,2211010009,,2022/11/01 20:30,15,15
d_d008018,2210310002,,2210310002,,2022/10/31 6:30,4,
c_c002171,2209130004,,2209130004,,2022/09/13 6:00,1,
d_d001033,2208290006,,2208290006,,2022/08/29 13:30,13,
d_d009783,2211040005,,2211040005,,2022/11/04 19:00,2,
c_c001984,2209170002,,2209170002,,2022/09/17 16:00,1,
d_d007150,2210200007,,2210200007,,2022/10/20 20:30,2,2
d_d004449,2210280008,,2210280008,,2022/10/28 15:00,1,
d_d000249,2208220003,,2208220003,,2022/08/22 11:30,2,
d_d002140,2210180008,,2210180008,,2022/10/18 18:00,5,
d_d007391,2210280006,,2210280006,,2022/10/28 13:00,9,
d_d000203,2209030005,,2209030005,,2022/09/03 17:00,2,
a_a004560,2210190002,,2210190002,,2022/10/19 14:30,1,
d_d004780,2210210004,,2210210004,,2022/10/21 14:00,2,15
b_b005132,2210100001,,2210100001,,2022/10/10 7:00,15,
d_d002572,2210220003,,2210220003,,2022/10/22 10:30,4,
d_d006232,2210230002,,2210230002,,2022/10/23 16:30,1,1
d_d003212,2210180010,,2210180010,,2022/10/18 22:30,4,
d_d003398,2210240010,,2210240010,,2022/10/24 14:30,10,1
d_d000041,2208040002,,2208040002,,2022/08/04 10:00,3,1
a_a003519,2210110002,,2210110002,,2022/10/11 15:00,10,15
d_d007551,2210300004,,2210300004,,2022/10/30 15:30,1,
d_d006661,2210270006,,2210270006,,2022/10/27 22:00,16,
d_d001500,2209250002,,2209250002,,2022/09/25 12:00,2,
d_d004052,2210220003,,2210220003,,2022/10/22 13:00,15,
d_d002479,2210230003,,2210230003,,2022/10/23 15:00,2,
d_d004165,2210290002,,2210290002,,2022/10/29 10:00,1,
d_d001774,2209290003,,2209290003,,2022/09/29 18:00,8,15
d_d004738,2210270009,,2210270009,,2022/10/27 20:00,11,
a_a002300,2209270003,,2209270003,,2022/09/27 18:00,1,
d_d004100,2210110007,,2210110007,,2022/10/11 17:30,2,
d_d000145,2208120007,,2208120007,,2022/08/12 12:00,2,
c_c000505,2209070003,,2209070003,,2022/09/07 16:00,1,
d_d000315,2208230001,,2208230001,,2022/08/23 8:30,2,
d_d000572,2209060003,,2209060003,,2022/09/06 13:00,15,
d_d000006,2208160004,,2208160004,,2022/08/16 13:30,2,
d_d011359,2211040006,,2211040006,,2022/11/04 16:30,11,
d_d011890,2211030003,,2211030003,,2022/11/03 12:30,1,
d_d005392,2210220006,,2210220006,,2022/10/22 4:30,15,
d_d000381,2208290005,,2208290005,,2022/08/29 20:30,4,
a_a004177,2210010004,,2210010004,,2022/10/01 7:00,12,
d_d000746,2209050003,,2209050003,,2022/09/05 6:00,1,1
d_d007474,2210270001,,2210270001,,2022/10/27 19:30,10,
d_d003166,2210310006,,2210310006,,2022/10/31 9:00,15,
b_b000962,2208270004,,2208270004,,2022/08/27 15:00,2,
b_b000071,2208080001,2208080001,,2022/08/08 5:30,,,
d_d003619,2210090001,,2210090001,,2022/10/09 5:00,1,
d_d010825,2211040005,,2211040005,,2022/11/04 21:00,2,
d_d005232,2210150001,2210150001,,2022/10/15 10:30,,,
d_d002055,2210170006,,2210170006,,2022/10/17 16:00,2,
b_b001937,2208200004,,2208200004,,2022/08/20 10:30,14,
d_d003681,2210100003,,2210100003,,2022/10/10 15:30,1,
d_d006743,2210230003,,2210230003,,2022/10/23 18:00,2,
d_d005339,2210170002,,2210170002,,2022/10/17 16:00,12,
d_d009123,2210280006,,2210280006,,2022/10/28 20:00,2,
d_d000234,2208300003,,2208300003,,2022/08/30 16:00,12,
d_d006795,2210250002,,2210250002,,2022/10/25 11:00,15,
c_c002438,2210010007,,2210010007,,2022/10/01 19:00,7,
d_d004783,2210220012,,2210220012,,2022/10/22 19:00,2,
d_d004827,2210160010,,2210160010,,2022/10/16 18:00,1,
d_d007484,2210290009,,2210290009,,2022/10/29 20:00,1,
d_d004048,2210180001,,2210180001,,2022/10/18 15:30,1,15
d_d007835,2210260001,2210260001,,2022/10/26 11:30,,,
d_d004842,2210090007,,2210090007,,2022/10/09 20:00,15,15
d_d009818,2211020005,,2211020005,,2022/11/02 16:00,2,
