방문자ID,여행ID,진행순서,방문지명,방문시작일자,방문종료일자,도로명주소,지번주소,X좌표,Y좌표,도로명코드,지번코드,POI_ID,POI_NM,체류시간,방문자유형코드,재방문여부,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,만족도,재방문의향,추천의향,시군구코드
2208270012,d_d000352,31,어영공원,2022-08-27,2022-08-27,,제주특별자치도 제주시 용담삼동,126.4864405,33.51731296,,,,,60,1,N,9,,5,5,5,
2208310001,d_d000349,18,그랜드하얏트제주,2022-08-31,2022-08-31,제주특별자치도 제주시 노연로 12,제주특별자치도 제주시 노형동 925,126.4814115,33.4852423,, ,POI01000000EG3SK5,제주드림타워복합리조트,90,11,N,2,,5,5,5,
2208270008,c_c001722,8,돌산공원,2022-08-27,2022-08-27,,전남 여수시 돌산읍 우두리 799-76,127.7399278,34.73054715,,,,,60,1,N,1,,4,4,4,
2210220005,d_d002561,4,은희네해장국 2호점,2022-10-22,2022-10-22,제주특별자치도 제주시 연북로 178,제주특별자치도 제주시 연동 461-1,126.5002909,33.48139613,,,,,30,11,N,1,,5,5,5,
2208270006,b_b002597,6,해저터널,2022-08-27,2022-08-27,,경남 통영시 당동 13,128.4111698,34.83586089,,,,,30,2,N,1,,4,3,3,
2210310004,d_d009196,9,서귀포매일올레시장,2022-10-31,2022-10-31,제주특별자치도 서귀포시 중앙로62번길 18,제주특별자치도 서귀포시 서귀동 277-1,126.5632316,33.25015006,,,POI01000000BSCGYP,서귀포시공영주차장,0,4,Y,9,,4,3,4,
2210270002,d_d007632,18,스타벅스 성산일출봉점,2022-10-27,2022-10-27,제주특별자치도 서귀포시 성산읍 일출로 284-5,제주특별자치도 서귀포시 성산읍 성산리 109-11,126.9354899,33.46286872,,,,,30,11,N,2,,5,4,4,
2208280007,d_d000684,7,광명샤인빌아파트,2022-08-28,2022-08-29,제주특별자치도 제주시 조천읍 함덕30길 27,제주특별자치도 제주시 조천읍 함덕리 4168,126.6776731,33.53801686,,,POI01000000C2A74V,광명샤인빌/107동,180,24,N,5,10,4,3,3,
2208250006,d_d000381,5,부성식당,2022-08-25,2022-08-25,제주특별자치도 서귀포시 대정읍 가파로 89,제주특별자치도 서귀포시 대정읍 가파리 59-6,126.2747144,33.16755646,,,,,60,11,N,9,,4,4,4,
2210290002,d_d009437,5,오라스테이,2022-10-29,2022-10-30,제주특별자치도 제주시 무근성길 44,제주특별자치도 제주시 삼도이동 1088-1,126.5199322,33.51428451,,,POI0100000078LK1H,오라스테리모텔,180,24,N,8,3,3,2,3,
2211040002,d_d010361,7,안거리밖거리,2022-11-04,2022-11-04,제주특별자치도 서귀포시 솔동산로 6-1,제주특별자치도 서귀포시 서귀동 584-3,126.5641022,33.24423481,,,,,30,11,Y,4,,5,5,5,
2210280004,d_d003840,2,송당무끈모루,2022-10-28,2022-10-28,,제주특별자치도 제주시 구좌읍 송당리 2793,126.7715119,33.45663237,,,,,30,1,Y,1,,4,4,4,
2210200003,d_d006878,18,제주주섬주섬,2022-10-20,2022-10-20,제주특별자치도 제주시 한림읍 한림서길 22,제주특별자치도 제주시 한림읍 한림리 1479-1,126.2586981,33.40951331,,,,,60,10,Y,7,,5,5,5,
2210210005,b_b009828,13,평리휴먼시아아파트,2022-10-21,2022-10-22,경남 남해군 남해읍 스포츠로 20,경남 남해군 남해읍 평리 1700,127.8964714,34.83292324,,,POI01000000C1SMI5,남해평리아파트/104동,1110,22,,,,,,,
2210290001,d_d009088,9,서귀포매일올레시장,2022-10-29,2022-10-29,제주특별자치도 서귀포시 중앙로62번길 18,제주특별자치도 서귀포시 서귀동 277-1,126.5632316,33.25015006,,,POI01000000BSCGYP,서귀포시공영주차장,30,4,Y,1,,5,5,5,
2208290004,a_a000394,8,톰아저씨 트리하우스,2022-08-29,2022-08-29,,인천 강화군 화도면 흥왕리 산 145,126.4098344,37.60605194,,,,,300,5,N,2,,5,5,5,
2210220003,d_d005167,3,붉은오름자연휴양림 숲속야영장,2022-10-22,2022-10-23,,제주특별자치도 서귀포시 표선면 가시리 산 158,126.6778456,33.40303921,,,,,600,24,Y,11,5,5,5,5,
2211100006,d_d012453,6,벤티모호텔앤레지던스,2022-11-10,2022-11-11,제주특별자치도 제주시 연삼로 14,제주특별자치도 제주시 연동 290-3,126.4937439,33.49342926,,,,,270,24,Y,7,1,5,5,5,
2208260005,d_d000393,15,성산일출봉,2022-08-26,2022-08-26,제주특별자치도 서귀포시 성산읍 일출로 284-12,제주특별자치도 서귀포시 성산읍 성산리 78,126.9405375,33.45913497,,,POI01000000EHG9GW,성산일출봉,60,1,Y,4,,4,3,3,
2210170006,d_d003650,6,동가,2022-10-17,2022-10-17,제주특별자치도 서귀포시 표선면 표선동서로 133-1,제주특별자치도 서귀포시 표선면 표선리 1462-3,126.8280079,33.31643346,,,POI010000006W8MC4,중앙카공업사,30,11,N,6,,4,4,4,
2210240007,d_d005475,7,제주센트럴시티호텔,2022-10-24,2022-10-24,제주특별자치도 제주시 노연로 66,제주특별자치도 제주시 연동 253-3,126.4871089,33.48576369,,,POI01000000BSCNVT,제주센트럴시티호텔,120,24,N,2,1,5,5,5,
2210070009,d_d002861,20,김포국제공항 국내선,2022-10-07,2022-10-07,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,30,9,Y,11,,5,5,5,
2209060006,a_a001424,6,을왕리해수욕장,2022-09-06,2022-09-06,인천광역시 중구 을왕로13번길 14,인천 중구 을왕동 746,126.372737,37.446292,,,POI010000006EHJYE,인천공항소방서119시민수상구조대,60,1,Y,6,,5,4,4,
2208200010,d_d000248,10,성산포수협 활어위판센터,2022-08-20,2022-08-20,제주특별자치도 서귀포시 성산읍 성산등용로 77,제주특별자치도 서귀포시 성산읍 성산리 347-5,126.9289614,33.46956861,,,,,60,4,N,6,3,5,5,5,
2210310001,d_d010098,14,모루쿠다,2022-10-31,2022-10-31,제주특별자치도 서귀포시 태평로431번길 32,제주특별자치도 서귀포시 서귀동 204-2,126.5662111,33.24827789,,,,,30,11,N,2,,5,5,5,
2209100001,d_d001122,1,집,2022-09-10,2022-09-10,,,,,,,POI01000000C2HRUC,보성상아맨션/105동,,21,,,,,,,27200
2210100002,d_d002979,19,산,2022-10-10,2022-10-10,,,,,,,,,30,7,N,9,,5,3,2,50130
2210250005,d_d007015,5,달떡볶이 신제주점,2022-10-25,2022-10-25,제주특별자치도 제주시 제원1길 23,제주특별자치도 제주시 연동 251-8,126.4869037,33.48899775,,,POI01000000BZ0KYO,뉴제원주상복합아파트,0,11,N,8,,4,4,4,
2210160001,d_d002821,6,월라봉,2022-10-16,2022-10-16,,제주특별자치도 서귀포시 안덕면 감산리 1144,126.3495003,33.24390526,,,,,60,7,N,1,,4,5,5,
2209020001,d_d001011,10,다정이네김밥 서귀포신시가지점,2022-09-02,2022-09-02,제주특별자치도 서귀포시 이어도로 796,제주특별자치도 서귀포시 강정동 893-1,126.5001368,33.23637633,,,,,30,11,N,2,,5,5,5,
2210090002,d_d003828,8,보룡제과,2022-10-09,2022-10-09,제주특별자치도 서귀포시 성산읍 고성오조로 48-1,제주특별자치도 서귀포시 성산읍 고성리 2747-28,126.9152166,33.44800699,,,,,0,11,Y,4,,5,5,5,
2209020005,d_d000546,21,동복뚝배기,2022-09-02,2022-09-02,제주특별자치도 제주시 구좌읍 동복로 30-2,제주특별자치도 제주시 구좌읍 동복리 1685-11,126.7093118,33.55318243,,,,,60,11,N,2,,5,5,5,
2210030001,d_d001934,48,한라산,2022-10-03,2022-10-03,,제주특별자치도 서귀포시 서홍동 산 1-1,126.5294193,33.36142464,,,POI01000000E8720R,충혼묘지,690,1,N,1,,5,5,5,
2209240003,d_d001520,12,동방파제,2022-09-24,2022-09-24,,제주특별자치도 서귀포시 서귀동 758-5,126.569881,33.23511599,,,POI01000000BZ246I,서귀포항,150,5,Y,4,,5,5,5,
2211050005,d_d010520,9,소심한책방,2022-11-05,2022-11-05,제주특별자치도 제주시 구좌읍 종달동길 36-10,제주특별자치도 제주시 구좌읍 종달리 814-129,126.9024412,33.49049761,,,,,60,10,Y,4,,5,5,5,
2209260006,d_d001312,6,욕지도 제1출렁다리,2022-09-26,2022-09-26,,경남 통영시 욕지면 동항리 369-9,128.2769632,34.62102491,,,,,0,1,N,1,,4,3,3,
2210250003,d_d005742,3,제주선채향,2022-10-25,2022-10-25,제주특별자치도 서귀포시 안덕면 사계남로84번길 6,제주특별자치도 서귀포시 안덕면 사계리 2294-2,126.2989856,33.22636757,,,,,60,11,N,2,,5,5,5,
2209180007,c_c002657,7,라라빈관,2022-09-18,2022-09-18,전북 전주시 완산구 태조로 54-2 외 2필지,,127.1488303,35.8142067,,,,,180,13,N,9,,3,3,3,45111
2208220004,d_d000496,3,제주국제공항,2022-08-22,2022-08-22,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,30,9,N,6,,5,5,5,
2210090004,d_d003169,4,아띠랑스,2022-10-09,2022-10-10,제주특별자치도 서귀포시 성산읍 해맞이해안로 2614,제주특별자치도 서귀포시 성산읍 시흥리 10,126.9091834,33.477461,,,POI01000000AK081Z,유스퀘어광주종합버스,240,24,N,2,1,5,5,5,
2210270004,d_d001758,14,지미스,2022-10-27,2022-10-27,제주특별자치도 제주시 우도면 우도해안길 1132,제주특별자치도 제주시 우도면 연평리 317-2,126.9677762,33.4976545,,,POI0100000078KHR3,동굴리조트,30,11,N,2,,5,5,5,
2210150003,d_d002015,3,가람주차장,2022-10-15,2022-10-15,,부산 강서구 대저2동 2453,128.9539131,35.17457273,,,,,30,9,N,7,,5,5,5,
2211010007,d_d009717,21,오세화,2022-11-01,2022-11-02,제주특별자치도 제주시 구좌읍 세송로 8-11,제주특별자치도 제주시 구좌읍 세화리 887,126.8595031,33.51690218,,,POI01000000B32END,오세화,300,24,Y,5,3,5,5,5,
2209300004,d_d001801,24,돌염전,2022-09-30,2022-09-30,,제주특별자치도 제주시 애월읍 구엄리,126.3765205,33.48341383,,,,,150,1,N,1,,5,3,5,
2208180005,d_d000181,5,풍무맛조림,2022-08-18,2022-08-18,제주특별자치도 제주시 다랑곶길 29,제주특별자치도 제주시 노형동 1275-9,126.4808051,33.48859098,,,,,60,11,N,2,,5,5,5,
2210190005,d_d002878,5,제주현대미술관,2022-10-19,2022-10-19,제주특별자치도 제주시 한경면 저지14길 35,제주특별자치도 제주시 한경면 저지리 2114-63,126.265585,33.33966276,,,,,60,3,Y,4,,5,5,5,
2210280003,d_d002500,8,봄날 (드라마촬영지),2022-10-28,2022-10-28,애월로1길 25,,,,,,,,30,2,N,1,,5,5,5,50110
2208050007,d_d000033,8,숙소,2022-08-05,2022-08-06,제주 제주시 애월읍 애월해안로 566 라온빌리지,제주특별자치도 제주시 애월읍,,,,,,,360,24,Y,11,8,5,5,5,50110
2208140002,d_d000039,21,웨스트그라운드,2022-08-14,2022-08-14,제주특별자치도 제주시 한경면 신한로 183-16,제주특별자치도 제주시 한경면 두모리 568-1,126.1964572,33.33917163,,,,,0,11,N,1,,5,5,5,
2208100004,d_d000063,27,금정무산시도삭면,2022-08-10,2022-08-10,제주특별자치도 제주시 제원3길 11,제주특별자치도 제주시 연동 262-23,126.4880698,33.48739774,,,,,30,11,N,2,,4,3,3,
2210080004,d_d004726,4,문개항아리 조천본점,2022-10-08,2022-10-08,제주특별자치도 제주시 조천읍 조함해안로 217-1,제주특별자치도 제주시 조천읍 신흥리 792-1,126.6440146,33.55347531,,,,,60,11,N,9,,3,2,3,
2211010004,d_d009980,16,김포국제공항 국내선,2022-11-01,2022-11-01,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,30,9,Y,6,,4,4,3,
2209290001,c_c003698,7,꽃지해수욕장,2022-09-29,2022-09-29,,충남 태안군 안면읍 승언리 339-285,126.3360205,36.49718208,,,POI01000000BZZGN8,꽃지해수욕장,60,1,N,5,,5,5,5,
2210020002,d_d001904,6,새별오름,2022-10-02,2022-10-02,,제주특별자치도 제주시 애월읍 봉성리 산 59-8,126.3577307,33.36627759,,,,,60,1,N,1,,4,2,5,
2210080005,d_d001783,5,9.81파크,2022-10-08,2022-10-08,제주특별자치도 제주시 애월읍 천덕로 880-24,제주특별자치도 제주시 애월읍 어음리 산 131-3,126.366664,33.39028982,,,POI01000000BZ1I7W,세화해수욕장,150,6,N,11,,4,4,4,
2210240004,d_d007149,3,웰리앤 광주공항점,2022-10-24,2022-10-24,광주 광산구 상무대로 420-25,광주 광산구 신촌동 698-9,126.8109228,35.13985932,,,,,60,11,N,9,,3,3,4,
2210270003,d_d007609,7,법환포구,2022-10-27,2022-10-27,,제주특별자치도 서귀포시 법환동 286-3,126.5156065,33.23726072,,,,,60,9,N,5,,3,3,3,
2210160002,a_a008260,7,바다앞꼬막집,2022-10-16,2022-10-16,인천 중구 은하수로 10,인천 중구 중산동 1949-1,126.581263,37.49207938,,,,,60,11,N,5,,4,4,4,
2210300001,d_d004733,7,에코랜드호텔,2022-10-30,2022-10-30,제주특별자치도 제주시 조천읍 남조로 1982,제주특별자치도 제주시 조천읍 교래리 385-1,126.6723937,33.45104915,,,POI010000006W0H2H,에코랜드테마파크,90,24,N,1,1,5,5,5,
2211040005,d_d010575,11,어음리억새군락지,2022-11-04,2022-11-04,,제주특별자치도 제주시 애월읍 어음리 산 68-5,126.368172,33.37764356,,,,,30,1,N,1,,3,3,3,
2210160008,d_d002086,16,애월스테이인제주,2022-10-16,2022-10-17,제주특별자치도 제주시 애월읍 애월해안로 708,제주특별자치도 제주시 애월읍 구엄리 609-1,126.3771441,33.48317083,,,POI01000000BXPPBT,강릉시외버스터미널,180,24,N,8,4,4,3,3,
2211050003,d_d010862,3,그라벨호텔제주,2022-11-05,2022-11-05,제주특별자치도 제주시 일주서로 7316,제주특별자치도 제주시 외도일동 401-8,126.4287003,33.49240715,,,,,60,24,N,2,1,5,5,5,
2208280002,b_b001050,24,알로하와이,2022-08-28,2022-08-28,경남 남해군 남면 남면로1017번길 10,경남 남해군 남면 선구리 474,127.8662597,34.73043173,,,,,60,11,N,2,,4,3,4,
2208160001,d_d000090,17,제주신화월드 스카이온파이브다이닝,2022-08-16,2022-08-16,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리 산 24,126.3176861,33.30739397,,,,,60,11,Y,11,,4,4,4,
2210110001,d_d002481,25,어린왕자감귤밭,2022-10-11,2022-10-11,제주특별자치도 서귀포시 대정읍 추사로36번길 45-6,제주특별자치도 서귀포시 대정읍 안성리 1701-1,126.2815275,33.25350482,,,,,120,13,N,2,,5,4,5,
2209060001,d_d000498,1,집,2022-09-06,2022-09-06,,,,,,,,,,21,,,,,,,11710
2210220016,d_d007441,5,기가마트,2022-10-22,2022-10-22,경남 거제시 장목면 거제북로 1175,경남 거제시 장목면 장목리 240-20,128.6812299,34.98800702,,,,,30,10,N,2,,5,5,5,
2210080003,d_d004075,6,호텔리어스커피,2022-10-08,2022-10-08,제주특별자치도 서귀포시 중문관광로 23-1,제주특별자치도 서귀포시 색달동 2508,126.4154719,33.25585471,,,POI010000006VU14W,아리아호텔,60,11,N,2,,5,5,5,
2210280006,d_d002948,20,정물오름,2022-10-28,2022-10-28,,제주특별자치도 제주시 한림읍 금악리 산 52-1,126.3296255,33.33835789,,,,,0,1,N,9,,4,4,3,
2210240005,d_d005974,5,한라산국립공원 영실탐방로,2022-10-24,2022-10-24,,제주특별자치도 서귀포시 영남동,126.5128719,33.35948456,,,POI01000000E8720R,충혼묘지,120,1,Y,4,,5,5,5,
2210310004,d_d009106,9,오늘은녹차한잔,2022-10-31,2022-10-31,제주특별자치도 서귀포시 표선면 중산간동로 4772,제주특별자치도 서귀포시 표선면 성읍리 2197,126.7909911,33.3818346,,,POI010000006W7Y58,오늘은녹차한잔,150,5,N,2,,4,4,4,
2210290002,d_d009048,2,김밥천국 제주본점,2022-10-29,2022-10-29,제주특별자치도 서귀포시 안덕면 화순로 104-1,제주특별자치도 서귀포시 안덕면 화순리 1074-7,126.3353671,33.24671391,,,,,30,11,N,9,,4,3,4,
2211020001,d_d010433,12,동복리671펜션,2022-11-02,2022-11-03,제주특별자치도 제주시 구좌읍 구좌해안로 52-13,제주특별자치도 제주시 구좌읍 동복리 671,126.7202904,33.55606216,,,POI01000000EG6L4L,레드스카이펜션B동,240,24,N,2,3,1,1,1,
2210160006,d_d002821,11,마라도별장식당,2022-10-16,2022-10-16,제주특별자치도 서귀포시 대정읍 마라로101번길 43,제주특별자치도 서귀포시 대정읍 가파리 697,126.266554,33.11834027,,,POI010000006VRP0D,GS25시,30,11,N,9,,4,3,3,
2210300001,d_d009620,6,산방산랜드,2022-10-30,2022-10-30,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-9,제주특별자치도 서귀포시 안덕면 사계리 117-2,126.3117031,33.23378586,,,POI01000000EHGGJ6,산방산랜드,90,6,Y,4,,4,4,4,
2210240004,d_d007492,5,제주국제공항,2022-10-24,2022-10-24,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,60,9,Y,11,,3,5,4,
2210250007,d_d007492,17,에벤에셀호텔,2022-10-25,2022-10-26,제주특별자치도 제주시 조천읍 조함해안로 504,제주특별자치도 제주시 조천읍 함덕리 1269-19,126.6669896,33.5422405,,,POI01000000EG6N1K,예벤에셀함덕호텔,150,24,N,8,1,4,4,4,
2210210008,d_d003897,1,집,2022-10-21,2022-10-21,,,,,,,,,,21,,,,,,,50110
2210090005,d_d001699,4,제주국제공항,2022-10-09,2022-10-09,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,30,9,Y,6,,5,5,5,
2210220002,d_d005347,2,호탕,2022-10-22,2022-10-22,제주특별자치도 제주시 애월읍 애월로8길 8,제주특별자치도 제주시 애월읍 애월리 1574-2,126.3189538,33.46416318,,,,,60,11,Y,4,,4,4,5,
2211080012,d_d010686,40,몽중인,2022-11-08,2022-11-09,제주특별자치도 제주시 중앙로4길 6,제주특별자치도 제주시 삼도이동 12-21,126.5239791,33.51626559,,,,,1260,24,N,5,7,5,5,5,
2210200009,d_d001793,32,제주국제공항,2022-10-20,2022-10-20,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,90,9,Y,6,,4,4,4,
2210140006,d_d002651,2,목포연안여객선터미널,2022-10-14,2022-10-14,전남 목포시 해안로 182,전남 목포시 항동 6-10,126.3842788,34.78201785,,,,,90,9,Y,6,,5,5,5,
2209150008,d_d001147,16,서귀포매일올레시장,2022-09-15,2022-09-15,제주특별자치도 서귀포시 중앙로62번길 18,제주특별자치도 서귀포시 서귀동 277-1,126.5632316,33.25015006,,,POI01000000BSCGYP,서귀포시공영주차장,30,4,Y,1,,4,4,4,
2211020005,d_d009956,21,그리너 제주인화점,2022-11-02,2022-11-02,제주특별자치도 제주시 고마로 67,제주특별자치도 제주시 일도이동 355-20,126.5401813,33.50836034,,,,,30,11,N,9,,4,4,4,
2209110001,a_a002082,1,집,2022-09-11,2022-09-11,,,,,,,,,,21,,,,,,,11110
2210060006,d_d003047,17,카페글렌코,2022-10-06,2022-10-06,제주특별자치도 제주시 구좌읍 비자림로 1202,제주특별자치도 제주시 구좌읍 송당리 2635-8,126.7332415,33.43367131,,,,,60,13,N,1,,5,5,5,
2208200007,d_d000784,10,제주벨미협재점,2022-08-20,2022-08-20,제주특별자치도 제주시 한림읍 한림로 342,제주특별자치도 제주시 한림읍 협재리 1750-3,126.2408695,33.39388648,,,,,30,10,N,9,,4,4,4,
2210100011,d_d002503,32,제주국제공항 JDC면세점,2022-10-10,2022-10-10,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.4928945,33.50696767,,,,,30,4,Y,9,,4,3,3,
2208150001,a_a000197,11,명가의뜰,2022-08-15,2022-08-15,인천 중구 공항로 272,인천 중구 운서동 2851,126.450554,37.44935717,,,,,60,11,Y,4,,5,5,5,
2211060006,d_d010389,23,집,2022-11-06,2022-11-07,,,,,,,,,60,21,,,,,,,11530
