전체코드,시도코드,시군구코드,읍면동코드,리코드,시도명,시군구명,읍면도,리
1174010700,11,740,107,0,서울특별시,강동구,암사동,
1174010800,11,740,108,0,서울특별시,강동구,성내동,
1174010900,11,740,109,0,서울특별시,강동구,천호동,
1174011000,11,740,110,0,서울특별시,강동구,강일동,
2600000000,26,,,,부산광역시,,,
2611000000,26,110,,,부산광역시,중구,,
2611010100,26,110,101,0,부산광역시,중구,영주동,
2611010200,26,110,102,0,부산광역시,중구,대창동1가,
2611010300,26,110,103,0,부산광역시,중구,대창동2가,
2611010400,26,110,104,0,부산광역시,중구,중앙동1가,
2611010500,26,110,105,0,부산광역시,중구,중앙동2가,
2611010600,26,110,106,0,부산광역시,중구,중앙동3가,
2611010700,26,110,107,0,부산광역시,중구,중앙동4가,
2611010800,26,110,108,0,부산광역시,중구,중앙동5가,
2611010900,26,110,109,0,부산광역시,중구,중앙동6가,
2611011000,26,110,110,0,부산광역시,중구,중앙동7가,
2611011100,26,110,111,0,부산광역시,중구,동광동1가,
2611011200,26,110,112,0,부산광역시,중구,동광동2가,
2611011300,26,110,113,0,부산광역시,중구,동광동3가,
2611011400,26,110,114,0,부산광역시,중구,동광동4가,
2611011500,26,110,115,0,부산광역시,중구,동광동5가,
2611011600,26,110,116,0,부산광역시,중구,대청동1가,
2611011700,26,110,117,0,부산광역시,중구,대청동2가,
2611011800,26,110,118,0,부산광역시,중구,대청동3가,
2611011900,26,110,119,0,부산광역시,중구,대청동4가,
2611012000,26,110,120,0,부산광역시,중구,보수동1가,
2611012100,26,110,121,0,부산광역시,중구,보수동2가,
2611012200,26,110,122,0,부산광역시,중구,보수동3가,
2611012300,26,110,123,0,부산광역시,중구,부평동1가,
2611012400,26,110,124,0,부산광역시,중구,부평동2가,
2611012500,26,110,125,0,부산광역시,중구,부평동3가,
2611012600,26,110,126,0,부산광역시,중구,부평동4가,
2611012700,26,110,127,0,부산광역시,중구,신창동1가,
2611012800,26,110,128,0,부산광역시,중구,신창동2가,
2611012900,26,110,129,0,부산광역시,중구,신창동3가,
2611013000,26,110,130,0,부산광역시,중구,신창동4가,
2611013100,26,110,131,0,부산광역시,중구,창선동1가,
2611013200,26,110,132,0,부산광역시,중구,창선동2가,
2611013300,26,110,133,0,부산광역시,중구,광복동1가,
2611013400,26,110,134,0,부산광역시,중구,광복동2가,
2611013500,26,110,135,0,부산광역시,중구,광복동3가,
2611013600,26,110,136,0,부산광역시,중구,남포동1가,
2611013700,26,110,137,0,부산광역시,중구,남포동2가,
2611013800,26,110,138,0,부산광역시,중구,남포동3가,
2611013900,26,110,139,0,부산광역시,중구,남포동4가,
2611014000,26,110,140,0,부산광역시,중구,남포동5가,
2611014100,26,110,141,0,부산광역시,중구,남포동6가,
2614000000,26,140,,,부산광역시,서구,,
2614010100,26,140,101,0,부산광역시,서구,동대신동1가,
2614010200,26,140,102,0,부산광역시,서구,동대신동2가,
2614010300,26,140,103,0,부산광역시,서구,동대신동3가,
2614010400,26,140,104,0,부산광역시,서구,서대신동1가,
2614010500,26,140,105,0,부산광역시,서구,서대신동2가,
2614010600,26,140,106,0,부산광역시,서구,서대신동3가,
2614010700,26,140,107,0,부산광역시,서구,부용동1가,
2614010800,26,140,108,0,부산광역시,서구,부용동2가,
2614010900,26,140,109,0,부산광역시,서구,부민동1가,
2614011000,26,140,110,0,부산광역시,서구,부민동2가,
2614011100,26,140,111,0,부산광역시,서구,부민동3가,
2614011200,26,140,112,0,부산광역시,서구,토성동1가,
2614011300,26,140,113,0,부산광역시,서구,토성동2가,
2614011400,26,140,114,0,부산광역시,서구,토성동3가,
2614011500,26,140,115,0,부산광역시,서구,아미동1가,
2614011600,26,140,116,0,부산광역시,서구,아미동2가,
2614011700,26,140,117,0,부산광역시,서구,토성동4가,
2614011800,26,140,118,0,부산광역시,서구,토성동5가,
2614011900,26,140,119,0,부산광역시,서구,초장동,
2614012000,26,140,120,0,부산광역시,서구,충무동1가,
2614012100,26,140,121,0,부산광역시,서구,충무동2가,
2614012200,26,140,122,0,부산광역시,서구,충무동3가,
2614012300,26,140,123,0,부산광역시,서구,남부민동,
2614012400,26,140,124,0,부산광역시,서구,암남동,
2617000000,26,170,,,부산광역시,동구,,
2617010100,26,170,101,0,부산광역시,동구,초량동,
2617010200,26,170,102,0,부산광역시,동구,수정동,
2617010300,26,170,103,0,부산광역시,동구,좌천동,
2617010400,26,170,104,0,부산광역시,동구,범일동,
2620000000,26,200,,,부산광역시,영도구,,
2620010100,26,200,101,0,부산광역시,영도구,대교동1가,
2620010200,26,200,102,0,부산광역시,영도구,대교동2가,
2620010300,26,200,103,0,부산광역시,영도구,대평동1가,
2620010400,26,200,104,0,부산광역시,영도구,대평동2가,
2620010500,26,200,105,0,부산광역시,영도구,남항동1가,
2620010600,26,200,106,0,부산광역시,영도구,남항동2가,
2620010700,26,200,107,0,부산광역시,영도구,남항동3가,
2620010800,26,200,108,0,부산광역시,영도구,영선동1가,
2620010900,26,200,109,0,부산광역시,영도구,영선동2가,
2620011000,26,200,110,0,부산광역시,영도구,영선동3가,
2620011100,26,200,111,0,부산광역시,영도구,영선동4가,
2620011200,26,200,112,0,부산광역시,영도구,신선동1가,
2620011300,26,200,113,0,부산광역시,영도구,신선동2가,
2620011400,26,200,114,0,부산광역시,영도구,신선동3가,
2620011500,26,200,115,0,부산광역시,영도구,봉래동1가,
2620011600,26,200,116,0,부산광역시,영도구,봉래동2가,
2620011700,26,200,117,0,부산광역시,영도구,봉래동3가,
2620011800,26,200,118,0,부산광역시,영도구,봉래동4가,
2620011900,26,200,119,0,부산광역시,영도구,봉래동5가,
2620012000,26,200,120,0,부산광역시,영도구,청학동,
2620012100,26,200,121,0,부산광역시,영도구,동삼동,
2623000000,26,230,,,부산광역시,부산진구,,
2623010100,26,230,101,0,부산광역시,부산진구,양정동,
2623010200,26,230,102,0,부산광역시,부산진구,전포동,
2623010300,26,230,103,0,부산광역시,부산진구,부전동,
2623010400,26,230,104,0,부산광역시,부산진구,범천동,
2623010500,26,230,105,0,부산광역시,부산진구,범전동,
2623010600,26,230,106,0,부산광역시,부산진구,연지동,
2623010700,26,230,107,0,부산광역시,부산진구,초읍동,
2623010800,26,230,108,0,부산광역시,부산진구,부암동,
2623010900,26,230,109,0,부산광역시,부산진구,당감동,
2623011000,26,230,110,0,부산광역시,부산진구,가야동,
2623011100,26,230,111,0,부산광역시,부산진구,개금동,
2626000000,26,260,,,부산광역시,동래구,,
2626010100,26,260,101,0,부산광역시,동래구,명장동,
2626010200,26,260,102,0,부산광역시,동래구,안락동,
2626010300,26,260,103,0,부산광역시,동래구,칠산동,
2626010400,26,260,104,0,부산광역시,동래구,낙민동,
2626010500,26,260,105,0,부산광역시,동래구,복천동,
2626010600,26,260,106,0,부산광역시,동래구,수안동,
2626010700,26,260,107,0,부산광역시,동래구,명륜동,
2626010800,26,260,108,0,부산광역시,동래구,온천동,
2626010900,26,260,109,0,부산광역시,동래구,사직동,
2629000000,26,290,,,부산광역시,남구,,
2629010600,26,290,106,0,부산광역시,남구,대연동,
2629010700,26,290,107,0,부산광역시,남구,용호동,
2629010800,26,290,108,0,부산광역시,남구,용당동,
2629010900,26,290,109,0,부산광역시,남구,문현동,
2629011000,26,290,110,0,부산광역시,남구,우암동,
2629011100,26,290,111,0,부산광역시,남구,감만동,
2632000000,26,320,,,부산광역시,북구,,
2632010100,26,320,101,0,부산광역시,북구,금곡동,
2632010200,26,320,102,0,부산광역시,북구,화명동,
2632010300,26,320,103,0,부산광역시,북구,만덕동,
2632010400,26,320,104,0,부산광역시,북구,덕천동,
2632010500,26,320,105,0,부산광역시,북구,구포동,
2635000000,26,350,,,부산광역시,해운대구,,
2635010100,26,350,101,0,부산광역시,해운대구,반송동,
2635010200,26,350,102,0,부산광역시,해운대구,석대동,
2635010300,26,350,103,0,부산광역시,해운대구,반여동,
2635010400,26,350,104,0,부산광역시,해운대구,재송동,
2635010500,26,350,105,0,부산광역시,해운대구,우동,
2635010600,26,350,106,0,부산광역시,해운대구,중동,
2635010700,26,350,107,0,부산광역시,해운대구,좌동,
2635010800,26,350,108,0,부산광역시,해운대구,송정동,
2638000000,26,380,,,부산광역시,사하구,,
2638010100,26,380,101,0,부산광역시,사하구,괴정동,
2638010200,26,380,102,0,부산광역시,사하구,당리동,
2638010300,26,380,103,0,부산광역시,사하구,하단동,
2638010400,26,380,104,0,부산광역시,사하구,신평동,
2638010500,26,380,105,0,부산광역시,사하구,장림동,
2638010600,26,380,106,0,부산광역시,사하구,다대동,
2638010700,26,380,107,0,부산광역시,사하구,구평동,
2638010800,26,380,108,0,부산광역시,사하구,감천동,
2641000000,26,410,,,부산광역시,금정구,,
2641010100,26,410,101,0,부산광역시,금정구,두구동,
2641010200,26,410,102,0,부산광역시,금정구,노포동,
2641010300,26,410,103,0,부산광역시,금정구,청룡동,
2641010400,26,410,104,0,부산광역시,금정구,남산동,
2641010500,26,410,105,0,부산광역시,금정구,선동,
2641010600,26,410,106,0,부산광역시,금정구,오륜동,
2641010700,26,410,107,0,부산광역시,금정구,구서동,
2641010800,26,410,108,0,부산광역시,금정구,장전동,
2641010900,26,410,109,0,부산광역시,금정구,부곡동,
2641011000,26,410,110,0,부산광역시,금정구,서동,
2641011100,26,410,111,0,부산광역시,금정구,금사동,
2641011200,26,410,112,0,부산광역시,금정구,회동동,
2641011300,26,410,113,0,부산광역시,금정구,금성동,
2644000000,26,440,,,부산광역시,강서구,,
2644010100,26,440,101,0,부산광역시,강서구,대저1동,
2644010200,26,440,102,0,부산광역시,강서구,대저2동,
2644010300,26,440,103,0,부산광역시,강서구,강동동,
2644010400,26,440,104,0,부산광역시,강서구,명지동,
2644010500,26,440,105,0,부산광역시,강서구,죽림동,
2644010600,26,440,106,0,부산광역시,강서구,식만동,
2644010700,26,440,107,0,부산광역시,강서구,죽동동,
2644010800,26,440,108,0,부산광역시,강서구,봉림동,
2644010900,26,440,109,0,부산광역시,강서구,송정동,
2644011000,26,440,110,0,부산광역시,강서구,화전동,
2644011100,26,440,111,0,부산광역시,강서구,녹산동,
2644011200,26,440,112,0,부산광역시,강서구,생곡동,
2644011300,26,440,113,0,부산광역시,강서구,구랑동,
2644011400,26,440,114,0,부산광역시,강서구,지사동,
2644011500,26,440,115,0,부산광역시,강서구,미음동,
2644011600,26,440,116,0,부산광역시,강서구,범방동,
2644011700,26,440,117,0,부산광역시,강서구,신호동,
2644011800,26,440,118,0,부산광역시,강서구,동선동,
2644011900,26,440,119,0,부산광역시,강서구,성북동,
2644012000,26,440,120,0,부산광역시,강서구,눌차동,
2644012100,26,440,121,0,부산광역시,강서구,천성동,
2644012200,26,440,122,0,부산광역시,강서구,대항동,
2647000000,26,470,,,부산광역시,연제구,,
2647010100,26,470,101,0,부산광역시,연제구,거제동,
2647010200,26,470,102,0,부산광역시,연제구,연산동,
2650000000,26,500,,,부산광역시,수영구,,
2650010100,26,500,101,0,부산광역시,수영구,망미동,
2650010200,26,500,102,0,부산광역시,수영구,수영동,
2650010300,26,500,103,0,부산광역시,수영구,민락동,
2650010400,26,500,104,0,부산광역시,수영구,광안동,
2650010500,26,500,105,0,부산광역시,수영구,남천동,
2653000000,26,530,,,부산광역시,사상구,,
2653010100,26,530,101,0,부산광역시,사상구,삼락동,
2653010200,26,530,102,0,부산광역시,사상구,모라동,
2653010300,26,530,103,0,부산광역시,사상구,덕포동,
2653010400,26,530,104,0,부산광역시,사상구,괘법동,
2653010500,26,530,105,0,부산광역시,사상구,감전동,
2653010600,26,530,106,0,부산광역시,사상구,주례동,
2653010700,26,530,107,0,부산광역시,사상구,학장동,
2653010800,26,530,108,0,부산광역시,사상구,엄궁동,
2671000000,26,710,,,부산광역시,기장군,,
2671025000,26,710,250,0,부산광역시,기장군,기장읍,
2671025021,26,710,250,21,부산광역시,기장군,기장읍,동부리
2671025022,26,710,250,22,부산광역시,기장군,기장읍,교리
2671025023,26,710,250,23,부산광역시,기장군,기장읍,신천리
2671025024,26,710,250,24,부산광역시,기장군,기장읍,죽성리
2671025025,26,710,250,25,부산광역시,기장군,기장읍,서부리
2671025026,26,710,250,26,부산광역시,기장군,기장읍,대라리
2671025027,26,710,250,27,부산광역시,기장군,기장읍,청강리
2671025028,26,710,250,28,부산광역시,기장군,기장읍,대변리
2671025029,26,710,250,29,부산광역시,기장군,기장읍,연화리
2671025030,26,710,250,30,부산광역시,기장군,기장읍,만화리
2671025031,26,710,250,31,부산광역시,기장군,기장읍,석산리
2671025032,26,710,250,32,부산광역시,기장군,기장읍,당사리
2671025033,26,710,250,33,부산광역시,기장군,기장읍,시랑리
2671025034,26,710,250,34,부산광역시,기장군,기장읍,내리
2671025300,26,710,253,0,부산광역시,기장군,장안읍,
2671025321,26,710,253,21,부산광역시,기장군,장안읍,좌천리
2671025322,26,710,253,22,부산광역시,기장군,장안읍,효암리
2671025323,26,710,253,23,부산광역시,기장군,장안읍,고리
2671025324,26,710,253,24,부산광역시,기장군,장안읍,좌동리
2671025325,26,710,253,25,부산광역시,기장군,장안읍,장안리
2671025326,26,710,253,26,부산광역시,기장군,장안읍,덕선리
2671025327,26,710,253,27,부산광역시,기장군,장안읍,용소리
2671025328,26,710,253,28,부산광역시,기장군,장안읍,기룡리
2671025329,26,710,253,29,부산광역시,기장군,장안읍,명례리
2671025330,26,710,253,30,부산광역시,기장군,장안읍,월내리
2671025331,26,710,253,31,부산광역시,기장군,장안읍,반룡리
2671025332,26,710,253,32,부산광역시,기장군,장안읍,임랑리
2671025333,26,710,253,33,부산광역시,기장군,장안읍,오리
2671025334,26,710,253,34,부산광역시,기장군,장안읍,길천리
2671025600,26,710,256,0,부산광역시,기장군,정관읍,
2671025621,26,710,256,21,부산광역시,기장군,정관읍,방곡리
2671025622,26,710,256,22,부산광역시,기장군,정관읍,매학리
